start	end	text	predictions
7369.84	7371.6	 Your wife, Bonnie, comes home at 9.30 in the a.m.?	0.0
7372.82	7373.48	 Is that correct?	0.0
7373.86	7374.38	 Uh-huh.	0.0
7374.88	7377.42	 I was led to believe if she comes home and finds us here,	0.0
7377.7	7378.98	 she wouldn't appreciate it none too much.	0.0
7379.52	7380.32	 She wouldn't at that.	0.0
7380.5	7383.48	 That gives us 40 minutes to get the fuck out of Dodge.	1.0
7384.2	7385.4	 Which, if you do what I say,	0.0
7385.42	7386.66	 when I say it, should be plenty.	0.0
7387.26	7389.3	 Now, you got a corpse in a car	1.0
7389.64	7390.77	 minus a head in a garage.	0.0
7390.77	7391.58	 Take me to it.	0.0
7399.66	7400.94	 Jimmy? Uh-huh?	0.0
7401.86	7402.88	 Do me a favor, will you?	0.0
7403.4	7404.66	 Fill this mug with some coffee back there.	0.0
7404.66	7405.36	 Would you make me a cup?	0.0
7407.0	7408.08	 Uh, yeah, sure.	0.0
7410.5	7411.08	 Oh, um,	0.0
7411.52	7412.56	 how do you, uh, take it?	0.0
7413.0	7414.12	 Lots of cream, lots of sugar.	0.0
7418.18	7419.5	 About the cars, is there anything I need to know?	0.0
7419.76	7421.18	 Does it stall? Does it smoke?	0.0
7421.22	7422.96	 Does it make a lot of noise? Is there gas in it?	0.0
7422.96	7425.4	 Anything? Aside from how it looks, the car is cool.	0.0
7426.64	7427.12	 Positive.	0.0
7427.84	7429.54	 Don't get me out there on the road. I find out the brake lights don't work.	0.0
7429.54	7430.32	 Hey, man, as far as I know, the motherfucker's tip-topped.	1.0
7433.96	7434.42	 Good enough.	0.0
7435.88	7436.96	 Let's go back to the kitchen.	0.0
7443.5	7444.22	 Here you go, Mr. O.	0.0
7444.5	7445.22	 Thank you, Jimmy.	0.0
7451.56	7451.78	 Hmm?	0.0
7454.14	7454.5	 Okay.	0.0
7455.0	7456.24	 First thing, you two,	0.0
7456.74	7458.22	 take the body sticking in the trunk.	0.0
7458.68	7461.37	 Now, Jimmy, this looks to be a pretty domesticated house.	0.0
7461.37	7463.27	 That won't leave me to believe that in the garage you run into the sink	0.0
7463.27	7465.0	 you got a bunch of cleansers and cleansers and shit like that.	1.0
7465.04	7466.46	 Yeah, yeah, Mr. Wilk, another thing. Good.	0.0
7467.32	7469.26	 All you two fellas should do is take those cleaning products	0.0
7469.42	7470.62	 and clean the inside of the car.	0.0
7470.88	7472.88	 I'm talking fast, fast, fast.	0.0
7473.24	7474.38	 You need to go in the back seat,	0.0
7474.56	7477.48	 scoop up all those little pieces of brain and skull.	0.0
7477.78	7478.64	 Get it out of there.	0.0
7478.88	7480.87	 Wipe down the upholstery. Now, when it comes to upholstery,	0.0
7480.87	7483.3	 you don't need to be spick and span. You don't need to eat off it.	0.0
7483.38	7485.02	 Just give it a good once over.	0.0
7485.38	7487.5	 What you need to take care of are the really messy parts.	0.0
7488.3	7489.48	 The pools of blood that I've collected,	0.0
7489.56	7491.12	 you got to soak that shit up.	1.0
7491.7	7493.56	 Now, Jimmy, we need to raid you in the closet.	0.0
7494.1	7495.52	 I need blankets, I need comforters,	0.0
7496.08	7497.48	 I need quilts, I need bedspreads.	0.0
7498.06	7499.48	 The thicker the better, the darker the better.	0.0
7499.62	7501.08	 No whites. Can't use them.	0.0
7501.62	7503.36	 We need to camouflage the interior of the car.	0.0
7503.92	7505.48	 We're going to line the front seat and the back seat	0.0
7505.48	7507.48	 and the floorboards with quilts and blankets.	0.0
7508.58	7509.48	 So if a cop stops us	0.0
7509.64	7511.4	 and starts sticking his big snout in the car,	0.0
7511.46	7512.72	 the subterfuge won't last.	0.0
7513.02	7514.7	 But at a glance, the car will appear to be normal.	0.0
7515.98	7516.78	 Jimmy, lead the way.	0.0
7517.26	7518.2	 Boys, get to work.	0.0
7518.88	7519.9	 A please would be nice.	0.0
7521.36	7521.88	 Come again?	0.0
7522.5	7523.96	 I said a please would be nice.	0.0
7526.16	7527.04	 Get it straight, Buster.	0.0
7527.04	7529.38	 I'm not here to say please. I'm here to tell you what to do.	0.0
7531.44	7533.48	 And if self-preservation is what it is to you possess,	0.0
7533.74	7535.4	 you better fucking do it and do it quick.	1.0
7537.22	7537.96	 I'm here to help.	0.0
7539.0	7540.78	 You appreciate it? Lots of luck, gentlemen.	0.0
7540.88	7542.63	 No, no, no, Mr. Wolf. It ain't like that.	0.0
7542.63	7544.28	 Your help is definitely appreciated.	0.0
7544.68	7546.99	 Listen, I don't mean disrespect, okay?	0.0
7546.99	7548.82	 I respect you. I just don't like people	0.0
7548.82	7550.44	 barking orders at me. That's all.	0.0
7550.82	7552.96	 If I'm curt with you, it's because time is a factor.	0.0
7553.48	7555.1	 I think fast, I talk fast,	0.0
7555.4	7557.48	 and I need you guys to act fast if you want to get out of this.	0.0
7558.54	7559.4	 So pretty please,	0.0
7559.46	7561.34	 with sugar on top, clean the fucking car.	1.0
7566.36	7567.5	 Don't be looking at me like that, all right?	0.0
7567.74	7569.02	 I can feel your look.	0.0
7570.5	7572.34	 It's a 1974 Chevy Nova.	0.0
7577.22	7577.48	 Green.	0.0
7578.5	7580.9	 Nothing except for the missing side.	0.0
7584.56	7586.2	 About 20 minutes.	0.0
7590.26	7591.22	 Nobody will be missed.	0.0
7594.2	7595.52	 You're a good man, Joe. Thanks a bunch.	0.0
7598.18	7598.96	 How we coming, Jimmy?	0.0
7599.28	7600.98	 Pretty good. I got it all here.	0.0
7603.42	7604.76	 Mr. Wolf, you gotta understand something.	0.0
7604.78	7606.68	 Winston, Jimmy, please, Winston.	0.0
7606.86	7609.48	 You gotta understand something, Winston.	0.0
7613.52	7615.24	 This is our best linen here.	0.0
7617.36	7619.48	 It was a wedding present from my Uncle Conrad	0.0
7619.76	7621.5	 and my Aunt Ginny, and they're not with us anymore.	0.0
7621.96	7622.9	 I really want to help you guys out.	0.0
7622.9	7624.36	 Let me ask you a question, Jimmy.	0.0
7625.9	7626.64	 If you don't mind.	0.0
7626.74	7627.68	 No, no, please, please, go ahead.	0.0
7630.5	7632.94	 Your Uncle Conrad and Aunt Ginny,	0.0
7633.92	7634.7	 were they millionaires?	0.0
7636.24	7636.54	 No.	0.0
7637.86	7639.34	 Well, your Uncle Marcellus is.	0.0
7640.78	7641.66	 And I'm positive.	0.0
7642.5	7644.83	 If Uncle Conrad and Aunt Ginny	0.0
7644.83	7647.36	 were here, they would	0.0
7647.82	7649.22	 furnish you with a whole	0.0
7649.38	7650.14	 bedroom set.	0.0
7651.26	7653.2	 Which your Uncle Marcellus is more than happy to do.	0.0
7655.0	7657.06	 I like oak myself.	0.0
7658.4	7659.48	 That's what I have in my bedroom.	0.0
7660.5	7661.64	 How about you, Jimmy?	0.0
7663.42	7664.34	 You an oak man?	0.0
7666.64	7667.44	 Oak's nice.	0.0
7674.64	7675.32	 Oh, man.	0.0
7676.5	7678.67	 I will never forgive your ass for this shit.	1.0
7678.67	7681.22	 This is some fucked up repugnant shit.	1.0
7681.22	7682.18	 Jules, did you ever hear the philosophy	0.0
7683.0	7684.7	 that once a man admits that he is wrong,	0.0
7684.7	7686.65	 that he is immediately forgiven for all wrongdoings?	0.0
7686.65	7686.78	 Have you ever heard that?	0.0
7690.12	7691.5	 Get the fuck out of my face with that shit.	1.0
7692.2	7693.56	 The motherfucker said that shit never had to pick up	1.0
7694.18	7695.6	 itty bitty pieces of skull on the count of your dumb ass.	1.0
7695.6	7695.7	 I got a threshold, Jules.	0.0
7697.86	7699.5	 I got a threshold for the abuse that I will take.	0.0
7700.12	7701.5	 Now, right now I'm a fucking race car, right?	1.0
7701.8	7702.76	 And you got me in a red.	0.0
7703.04	7704.36	 And I'm just saying, I'm just saying	0.0
7704.58	7707.18	 that it's fucking dangerous to have a race car in a fucking red.	1.0
7707.18	7708.82	 That's all. I could blow.	0.0
7709.1	7710.26	 Oh, you ready to blow?	0.0
7711.28	7713.48	 Well, I'm a mushroom cloud laying motherfucker, motherfucker.	1.0
7714.26	7715.48	 Every time my fingers touch brain,	0.0
7715.9	7717.2	 I'm super fly TNT.	0.0
7717.4	7718.8	 I'm the guns of the Navarone.	0.0
7719.44	7721.48	 In fact, what the fuck am I doing in the back?	1.0
7721.76	7723.48	 You the motherfucker should be on brain detail.	1.0
7724.18	7724.98	 We fucking switching.	1.0
7725.18	7727.48	 I'm washing the windows and you picking up this nigga's skull.	1.0
7738.04	7738.98	 Fine job, gentlemen.	0.0
7741.1	7742.16	 You may get out of this shit.	1.0
7742.9	7744.52	 I can't believe this is the same car.	0.0
7745.58	7747.54	 Well, let's not start sucking each other's dicks quite yet.	1.0
7747.54	7749.06	 Phase one is complete.	0.0
7750.2	7751.56	 Clean the car, which moves us right along to phase two.	0.0
7752.72	7753.4	 Clean you two.	0.0
7757.28	7757.76	 Strip.	0.0
7758.72	7760.82	 All the way? To your bare ass.	1.0
7762.52	7763.38	 Quickly, gentlemen.	0.0
7764.34	7765.54	 We got about 15 minutes before Jimmy's better half	0.0
7766.56	7767.48	 comes pulling into the driveway.	0.0
7767.48	7768.0	 Damn, this morning has some chilly shit.	1.0
7769.0	7770.53	 Are you sure this is absolutely necessary?	0.0
7770.53	7772.88	 You know what you two look like?	0.0
7774.46	7774.76	 What?	0.0
7775.42	7777.48	 Like a couple of guys who just blew off somebody's head.	1.0
7777.48	7778.66	 Stripping off those bloody rags is absolutely necessary.	1.0
7786.8	7787.5	 Toss them in Jim's garbage bag.	0.0
7787.5	7788.16	 Don't do nothing stupid like leaving this shit out front	1.0
7788.5	7790.7	 or Otto the garbage man to pick up, you know what I'm saying?	0.0
7790.7	7792.1	 Don't worry, we're taking it with us.	0.0
7792.5	7794.94	 Jim, the soap.	0.0
7795.54	7798.52	 Okay, gentlemen, you've both been to county before, I'm sure.	0.0
7798.52	7799.99	 Here it comes.	0.0
7799.99	7800.13	 God damn it, what a fucking cold.	1.0
7801.5	7802.96	 Better you than me, gentlemen.	0.0
7805.36	7806.28	 Don't be afraid of the soap.	0.0
7806.28	7808.52	 Get up there a little bit.	0.0
7810.48	7810.56	 Come on, do it.	0.0
7810.56	7810.9	 Uh, uh...	0.0
7812.46	7813.98	 Towel.	0.0
7815.88	7817.06	 I'm sorry, I'm sorry.	0.0
7817.5	7818.14	 I'm sorry.	0.0
7821.22	7821.66	 I'm sorry.	0.0
7822.0	7823.74	 You're dry enough.	0.0
7823.74	7825.58	 Toss them in their clothes.	0.0
7825.58	7826.26	 Perfect.	0.0
7828.56	7829.89	 Perfect.	0.0
7829.89	7832.12	 We couldn't have planned this better.	0.0
7833.84	7834.48	 You guys look like...	0.0
7834.48	7836.16	 What do they look like, Jimmy?	0.0
7837.18	7837.96	 Dorks.	1.0
7837.96	7838.5	 They look like a couple of dorks.	1.0
7839.5	7841.94	 They look like a couple of dorks.	1.0
7841.94	7842.08	 They look like a couple of dorks.	1.0
7843.84	7845.82	 They look like a couple of dorks.	1.0
7846.2	7847.38	 They look like a couple of dorks.	1.0
7848.44	7849.1	 They look like a couple of dorks.	1.0
7850.38	7851.86	 They look like a couple of dorks.	1.0
7852.14	7853.82	 Ha, ha, ha.	0.0
7853.84	7855.16	 Your clothes, motherfucker.	1.0
7855.5	7856.26	 Come on, gentlemen.	0.0
7857.5	7857.98	 We're laughing our way right into prison.	0.0
7859.84	7862.48	 Don't make me beg.	0.0
7863.4	7864.1	 Okay, gentlemen.	0.0
7864.44	7865.88	 Let's get our rules of the road straight.	0.0
7866.82	7868.54	 We're going to a place called Monster Joe's Truck and Tow.	0.0
7868.54	7868.68	 Now, Monster Joe and his daughter Raquel	0.0
7869.5	7870.02	 are sympathetic to our dilemma.	0.0
7873.76	7874.48	 The place is north Hollywood.	0.0
7875.58	7876.52	 So a few twists and turns aside,	0.0
7877.04	7878.24	 we'll be going our Hollywood way.	0.0
7879.44	7880.56	 Now, I'll drive the tainted car.	0.0
7881.82	7882.5	 Jewel's your ride with me.	0.0
7882.5	7883.86	 Mm-hmm.	0.0
7884.3	7885.96	 Vincent, you follow my acura.	0.0
7886.3	7888.28	 Now, if we come across the path	0.0
7888.56	7889.9	 of any John Q. laws,	0.0
7890.26	7892.28	 nobody does a fucking thing till I do something.	1.0
7892.3	7893.48	 Right. What did I say?	0.0
7894.52	7895.72	 Don't do shit. Unless.	1.0
7896.2	7896.88	 Unless what?	0.0
7897.5	7898.7	 Unless you do it first.	0.0
7899.5	7900.54	 Spoken like a true prodigy.	0.0
7901.5	7902.32	 How about you, Lash LaRue?	0.0
7903.5	7904.56	 Can you keep your spurs from jingling and jangling?	0.0
7906.0	7907.26	 I'm not going to run off. I don't know why.	0.0
7907.5	7909.42	 I'm cool. I promise you. Fair enough.	0.0
7909.9	7911.8	 Now, I drive real fucking fast, so keep up.	1.0
7912.22	7914.32	 If I get my car back any different than I gave it,	0.0
7914.68	7916.48	 Monster Joe's going to be disposing of two bodies.	0.0
7920.88	7921.64	 I'm going away, Rex.	0.0
7924.62	7925.0	 We cool?	0.0
7925.76	7926.68	 Like it never happened.	0.0
7928.68	7929.9	 Boys, this is Raquel.	0.0
7931.02	7932.5	 Someday, all this will be hers.	0.0
7932.5	7933.0	 Hi. So, what's with the outfits?	0.0
7933.78	7935.99	 You guys going to a volleyball game or something?	0.0
7935.99	7937.48	 Ha ha ha ha ha.	0.0
7937.5	7938.9	 I'm taking my lady out for breakfast.	0.0
7941.2	7941.99	 Maybe I can jump you two off. Where do you live?	0.0
7941.99	7944.48	 Redondo. Inglewood.	0.0
7944.68	7945.92	 It's... it's your future.	0.0
7947.08	7948.04	 I... I see a...	0.0
7948.2	7949.3	 a cab ride.	0.0
7950.3	7952.2	 Move out of the sticks, fellas.	1.0
7952.2	7954.06	 Say good night, Raquel.	0.0
7954.06	7954.16	 Good night, Raquel.	0.0
7957.64	7958.48	 I'll see you guys around.	0.0
7959.12	7960.48	 Stay out of trouble, you crazy kids.	1.0
7960.94	7962.56	 Mr. Wolf, I just want to tell you	0.0
7962.92	7964.48	 it was a real pleasure watching you work.	0.0
7964.98	7966.5	 Yeah, really. And thank you very much, Mr. Wolf.	0.0
7969.0	7969.66	 Call me once.	0.0
7972.16	7974.06	 You see that, young lady? Respect.	0.0
7975.32	7976.48	 Respect for one's elders	0.0
7976.66	7977.5	 shows character.	0.0
7977.56	7978.72	 I have character.	0.0
7979.62	7981.06	 Of course, you are a character.	0.0
7981.5	7983.04	 It doesn't mean that you have character.	0.0
7991.54	7992.24	 Want to check out a cab?	0.0
7993.6	7994.48	 Yeah, I'll go for some breakfast.	0.0
7995.0	7996.16	 You feel like having breakfast with me?	0.0
7997.52	7997.78	 Cool.	0.0
8004.46	8006.48	 I don't know why I just thought you'd be European or something.	0.0
8006.8	8008.54	 Yeah, man, he's about as European as fucking English Bob.	1.0
8009.26	8010.24	 I know that now.	0.0
8010.62	8011.62	 But was he cool or what?	0.0
8012.64	8014.14	 Totally fucking cool.	1.0
8014.38	8015.1	 In control.	0.0
8016.0	8018.5	 Didn't he, you know, he didn't really get pissed when you were fucking with him.	1.0
8018.92	8019.62	 I was amazed.	0.0
8021.58	8022.18	 Want some bacon?	0.0
8022.92	8024.16	 No, man, I don't eat pork.	0.0
8024.86	8025.58	 Are you Jewish?	0.0
8025.98	8028.14	 No, I ain't Jewish, I just don't dig on swine, that's all.	0.0
8028.18	8028.86	 Why not?	0.0
8030.04	8032.48	 Pigs are filthy animals. I don't eat filthy animals.	1.0
8033.02	8034.3	 Yeah, but bacon tastes good.	0.0
8035.06	8036.24	 Pork chops taste good.	0.0
8036.6	8038.48	 Hey, sewer rat may taste like pumpkin pie,	0.0
8038.56	8040.48	 but I'd never know, because I wouldn't eat the filthy motherfuckers.	1.0
8042.66	8044.48	 Pigs, sleep, and root, and shit.	1.0
8044.62	8045.62	 That's a filthy animal.	1.0
8046.16	8048.48	 I ain't eat nothing, ain't got sense enough to disregard its own feces.	1.0
8049.44	8050.12	 How about a dog?	0.0
8050.5	8051.58	 Dog eats its own feces.	1.0
8052.04	8053.08	 I don't eat dog either.	0.0
8054.22	8056.28	 Yeah, but do you consider a dog to be a filthy animal?	1.0
8057.68	8059.64	 I wouldn't go so far as to call a dog filthy,	1.0
8059.64	8060.98	 but they're definitely dirty.	1.0
8062.46	8063.54	 But dogs got personality.	0.0
8063.7	8065.02	 Personality goes a long way.	0.0
8065.56	8068.24	 So by that rationale, if a pig had a better personality,	0.0
8068.52	8070.04	 he'd cease to be a filthy animal.	1.0
8070.46	8071.06	 Is that true?	0.0
8071.5	8074.02	 Well, we have to be talking about one charming motherfucking pig.	1.0
8074.62	8076.38	 I mean, he had to be ten times more charming	0.0
8076.38	8077.7	 than that armless green ankle.	0.0
8077.7	8078.36	 You know what I'm saying?	0.0
8084.22	8085.2	 Oh, man, that's good.	0.0
8086.32	8087.18	 That's good, man.	0.0
8087.5	8088.92	 You're starting to lighten up.	0.0
8089.92	8091.8	 You've been sitting there all serious and shit.	1.0
8092.28	8093.74	 Oh, man, I've just been sitting here thinking.	0.0
8094.32	8094.92	 About what?	0.0
8095.6	8096.8	 About the miracle we witnessed.	0.0
8097.62	8100.02	 The miracle you witnessed. I witnessed a freak occurrence.	0.0
8100.62	8101.68	 What is a miracle, Vincent?	0.0
8104.0	8104.72	 The act of God.	0.0
8105.5	8106.2	 And what's an act of God?	0.0
8110.62	8111.8	 When, um,	0.0
8112.38	8114.08	 God makes the impossible possible.	0.0
8116.52	8118.48	 But this morning, I don't think it qualifies.	0.0
8118.48	8119.88	 Hey, Vincent.	0.0
8120.32	8121.72	 Don't you see, that shit don't matter.	1.0
8122.3	8123.7	 You're judging this shit the wrong way.	1.0
8124.28	8126.18	 I mean, it could be God stopped the bullets	0.0
8126.2	8127.68	 or he changed Coke to Pepsi,	0.0
8127.68	8129.12	 he found my fucking car keys.	1.0
8129.5	8131.58	 You don't judge shit like this based on merit.	1.0
8132.1	8134.12	 Now, whether or not what we experienced was,	0.0
8134.18	8136.2	 and according to Hoyle, miracle,	0.0
8136.28	8137.14	 is insignificant.	0.0
8137.64	8139.06	 But what is significant	0.0
8139.72	8141.38	 is I felt the touch of God.	0.0
8141.96	8143.22	 God got involved.	0.0
8144.3	8144.92	 But why?	0.0
8145.88	8147.82	 Well, that's what's fucking with me. I don't know why.	1.0
8148.22	8149.52	 But I can't go back to sleep.	0.0
8150.3	8151.18	 You serious?	0.0
8152.02	8153.26	 You really thinking about quitting?	0.0
8153.8	8154.66	 The life? Yeah.	0.0
8155.5	8156.56	 Most definitely. Fuck.	1.0
8158.58	8159.54	 What you gonna do then?	0.0
8160.84	8163.98	 Well, that's what I've been sitting here contemplating.	0.0
8165.2	8167.92	 First, I'm gonna deliver this case to Marcellus.	0.0
8168.88	8171.48	 Then, basically, I'm just gonna walk the earth.	0.0
8171.94	8173.26	 What you mean, walk the earth?	0.0
8173.54	8175.14	 You know, like Kane in Kung Fu.	0.0
8175.56	8178.2	 Walk from place to place, meet people, get in adventures.	0.0
8178.5	8180.48	 And how long do you intend to walk the earth?	0.0
8181.02	8182.52	 Till God puts me where he wants me to be.	0.0
8183.04	8184.14	 And what if he don't do that?	0.0
8184.36	8186.3	 If it takes forever, then I'll walk forever.	0.0
8187.38	8188.54	 So you decided to be a bum?	1.0
8189.54	8191.52	 I'll just be Jules, Vincent. No more, no less.	0.0
8191.52	8191.68	 No, Jules, you decided to be a bum.	1.0
8195.12	8197.48	 Just like all those pieces of shit out there who beg for change,	1.0
8198.38	8200.5	 who sleep in garbage bins, eat what I throw away.	0.0
8201.34	8203.5	 They got a name for that, Jules. It's called a bum.	1.0
8204.48	8206.54	 And without a job, a residence, or legal tender,	0.0
8207.36	8209.48	 that's what you're gonna be, man. You're gonna be a fucking bum.	1.0
8210.4	8212.5	 Look, my friend, this is just the way you and I differ.	0.0
8213.1	8213.62	 Gaston!	0.0
8215.36	8215.76	 Coffee!	0.0
8216.28	8219.9	 Jules, look, what happened this morning, man, I agree, it was peculiar.	0.0
8220.64	8223.34	 But water into wine, I... All shapes and sizes, Vincent.	0.0
8223.72	8225.32	 Don't fucking talk to me that way, man.	1.0
8225.52	8226.88	 If my answer's frightening you, Vincent,	0.0
8226.88	8229.28	 then you should cease asking scary questions.	0.0
8232.88	8233.76	 I'm gonna take a shit.	1.0
8238.84	8239.74	 Let me ask you something.	0.0
8240.42	8243.14	 When did you make this decision, when you were sitting there eating that muffin?	0.0
8243.4	8247.08	 Yeah. I was sitting there eating my muffin and drinking my coffee	0.0
8247.18	8249.0	 and replaying the incident in my head	0.0
8249.06	8252.8	 when I had what alcoholics refer to as a moment of clarity.	0.0
8253.92	8256.0	 Fuck. To be continued.	1.0
8268.56	8269.48	 I love you, pumpkin.	0.0
8269.92	8270.96	 I love you, honey bunny.	0.0
8272.92	8274.4	 Everybody be cool. This is a robbery.	1.0
8275.1	8277.48	 I love you, fucking pricks. Move!	1.0
8278.22	8280.48	 I'm gonna execute every one of you motherfuckers.	1.0
8281.18	8282.04	 Look at that!	0.0
8282.78	8284.34	 You'll get me quiet over there.	0.0
8284.44	8285.94	 Fuck you!	1.0
8287.9	8288.52	 You, you're in a blind spot.	0.0
8289.32	8291.54	 Take your dames over to that booth over there on the counter 10.	0.0
8292.28	8293.48	 Mexican's out of the fucking kitchen!	1.0
8293.96	8296.48	 One, two, three, four, five, six, seven, eight.	0.0
8296.68	8299.4	 What the fuck are you doing? You fucking yuppie, get down!	1.0
8299.8	8301.36	 You fucking hairy yuppie, get down!	1.0
8301.44	8302.26	 Throw those back!	0.0
8302.5	8303.9	 Fucking way up! Move!	1.0
8305.52	8306.1	 Come again!	0.0
8306.5	8307.98	 Get the fuck out of here!	1.0
8308.5	8310.38	 Get down from the fucking floor!	1.0
8310.8	8312.32	 Grandpa, down!	0.0
8312.5	8315.16	 I'm the manager here. There's no problem.	0.0
8315.3	8316.26	 No problem at all.	0.0
8316.5	8316.94	 You gonna give me a problem?	0.0
8318.5	8320.3	 No, sir, I'm not giving you a fucking problem.	1.0
8320.66	8322.0	 You're gonna give me a fucking problem!	1.0
8324.66	8326.14	 I think you got a hero here, honey bunny.	0.0
8326.5	8328.14	 We'll just execute him!	0.0
8329.2	8331.5	 I am not a hero, I'm just a cop.	0.0
8331.88	8332.88	 Get the fuck down!	1.0
8333.14	8334.9	 The restaurant's not!	0.0
8335.0	8336.64	 Just take whatever you want.	0.0
8338.34	8339.34	 You talk to the customers.	0.0
8339.6	8341.38	 You tell them to be fucking cool.	1.0
8341.98	8342.82	 And everything will be over.	0.0
8342.92	8344.26	 You understand me?	0.0
8347.62	8348.32	 Listen everybody,	0.0
8349.5	8351.48	 be calm, cooperate,	0.0
8352.2	8353.54	 and this will all be over in a minute.	0.0
8354.54	8355.3	 Get the fuck down!	1.0
8355.88	8356.34	 Well done.	0.0
8359.0	8359.68	 I'm sorry.	0.0
8368.66	8369.72	 All right now, people!	0.0
8370.5	8371.7	 I'm gonna come round and collect your wallets.	0.0
8375.48	8375.56	 You don't fucking talk!	1.0
8375.9	8377.4	 Just throw them in the bag, I'll be clear!	0.0
8377.4	8377.52	 I said I'll be fucking clear!	1.0
8378.5	8379.5	 Good, now wallets out!	0.0
8382.58	8383.24	 Fuck this.	1.0
8386.82	8387.4	 In the bag.	0.0
8387.4	8387.46	 In the bag.	0.0
8390.78	8392.42	 What am I waiting for? In the fucking bag.	1.0
8393.72	8394.32	 Laura, Laura, tips.	0.0
8394.74	8395.64	 In the bag.	0.0
8396.94	8397.8	 Is that silly or fun?	1.0
8398.5	8399.04	 In the fucking bag.	1.0
8401.64	8402.58	 Tidy up, tidy up.	0.0
8402.66	8404.38	 Now get the fuck down on the floor.	1.0
8405.08	8405.62	 In the bag.	0.0
8406.64	8407.16	 In the bag.	0.0
8417.0	8417.9	 In the bag.	0.0
8433.4	8434.44	 What's in the case?	0.0
8435.1	8436.62	 My boss's dirty laundry.	1.0
8437.16	8439.36	 Your boss makes you do his laundry?	0.0
8439.36	8439.46	 When he wants it clean.	0.0
8442.12	8443.08	 Sounds like a shit job.	1.0
8443.28	8444.86	 Funny, I was thinking the same thing.	0.0
8445.38	8446.04	 Open it.	0.0
8446.64	8447.8	 Afraid I can't do that.	0.0
8450.16	8450.94	 I didn't hear you.	0.0
8451.22	8451.88	 Yes you did.	0.0
8453.58	8454.48	 What's going on?	0.0
8455.74	8457.26	 Looks like we got a vigilante in our midst.	0.0
8458.0	8459.0	 Shoot him in the face!	0.0
8459.54	8462.92	 I hate to shatter your ego, but this ain't the first time I've had a gun pointed at me.	0.0
8462.98	8465.14	 You don't take your fucking hand off that case, it'll be your last.	1.0
8465.34	8466.74	 Stop causing problems!	0.0
8466.74	8469.36	 You'll get us all killed, give them what you got and get them out of here.	0.0
8469.44	8470.81	 Shut the fuck up, fat man!	1.0
8470.81	8472.34	 This ain't none of your goddamn business.	1.0
8474.18	8475.36	 Be cool honey bunny, be cool.	0.0
8476.28	8477.48	 No problem, I got it under control.	0.0
8480.0	8481.14	 Now I'm gonna count to three.	0.0
8483.5	8486.76	 If you don't open that case, I'm gonna unload it in your fucking face.	1.0
8491.92	8492.34	 We clear?	0.0
8497.24	8497.54	 One.	0.0
8499.0	8499.6	 Two.	0.0
8504.14	8504.44	 Three.	0.0
8504.5	8506.26	 Okay Ringo, you win.	0.0
8507.56	8508.14	 It's yours.	0.0
8514.7	8515.1	 Open it.	0.0
8520.32	8521.12	 What is it?	0.0
8522.88	8523.4	 What is it?	0.0
8526.2	8527.1	 Is that what I think it is?	0.0
8527.1	8528.18	 Mm-hmm.	0.0
8532.24	8532.92	 It's beautiful.	0.0
8533.64	8535.4	 God damn it, what is it?	1.0
8538.54	8539.48	 You let him go!	0.0
8539.98	8541.06	 You let him go!	0.0
8541.24	8542.34	 Let go of him!	0.0
8542.5	8544.0	 I'm gonna kill you!	1.0
8544.6	8546.06	 Be cool honey bunny!	0.0
8546.58	8548.52	 Tell that fucking bitch to chill!	1.0
8549.36	8551.3	 Chill that fucking bitch out!	1.0
8551.42	8552.36	 Chill out honey bunny!	0.0
8552.5	8554.4	 Chill out honey bunny!	0.0
8555.0	8555.86	 Tell her it's gonna be alright.	0.0
8556.5	8557.32	 Promise her!	0.0
8561.3	8561.52	 Tell her to chill!	0.0
8561.52	8563.54	 Alright, now tell me her name.	0.0
8563.54	8565.48	 Yolanda.	0.0
8566.3	8567.54	 We're not gonna do anything stupid, are we?	1.0
8567.54	8567.84	 Don't you hurt him!	0.0
8569.56	8571.32	 Nobody's gonna hurt anybody.	0.0
8571.32	8573.52	 We're all gonna be like three little Fonzies here.	0.0
8573.52	8574.94	 And what's Fonzie like?	0.0
8576.08	8577.52	 Come on Yolanda, what's Fonzie like?	0.0
8578.0	8578.02	 Cool.	0.0
8578.98	8579.4	 What?	0.0
8580.58	8581.9	 Correct the mundo.	0.0
8583.0	8583.36	 Ringo.	0.0
8585.14	8586.36	 I'm gonna count to three.	0.0
8587.54	8588.64	 And when I count three,	0.0
8589.48	8590.9	 I want you to let go your gun,	0.0
8591.76	8593.38	 put your palms flat on the table,	0.0
8594.36	8595.48	 and sit your ass down.	1.0
8597.0	8598.2	 But when you do it,	0.0
8599.28	8600.24	 you do it cool.	0.0
8601.5	8601.92	 You ready?	0.0
8603.86	8604.22	 One,	0.0
8606.02	8606.38	 two,	0.0
8608.32	8608.64	 three.	0.0
8613.0	8615.52	 Okay, now you let him go!	0.0
8615.52	8617.62	 Yolanda, I thought you were gonna be cool.	0.0
8618.22	8619.56	 Now when you yell at me, it makes me nervous.	0.0
8619.66	8621.54	 And when I get nervous, I get scared.	0.0
8621.54	8621.64	 And when motherfuckers get scared,	1.0
8622.5	8623.86	 that's when motherfuckers accidentally get shot.	1.0
8628.56	8628.92	 Just know,	0.0
8629.08	8631.5	 you hurt him, you die.	1.0
